CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
Sweden,SWE,,,NAT_TOTAL,20200805,2.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,78341,5760,NV,0.00,59.26,54.69,53.57,62.50
Sweden,SWE,,,NAT_TOTAL,20200806,2.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,78719,5766,NV,0.00,59.26,54.69,53.57,62.50
Sweden,SWE,,,NAT_TOTAL,20200807,2.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,79099,5763,NV,0.00,59.26,54.69,53.57,62.50
Sweden,SWE,,,NAT_TOTAL,20200808,2.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,79359,5763,NV,0.00,59.26,54.69,53.57,62.50
Sweden,SWE,,,NAT_TOTAL,20200809,2.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,79432,5763,NV,0.00,59.26,54.69,53.57,62.50
Sweden,SWE,,,NAT_TOTAL,20200810,2.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,79628,5763,NV,0.00,59.26,54.69,53.57,62.50
Sweden,SWE,,,NAT_TOTAL,20200811,2.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,80045,5770,NV,0.00,59.26,54.69,53.57,62.50
Sweden,SWE,,,NAT_TOTAL,20200812,2.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,80489,5774,NV,0.00,59.26,54.69,53.57,62.50
Sweden,SWE,,,NAT_TOTAL,20200813,2.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,80851,5776,NV,0.00,59.26,54.69,53.57,62.50
Sweden,SWE,,,NAT_TOTAL,20200814,2.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,81195,5783,NV,0.00,59.26,54.69,53.57,62.50
Sweden,SWE,,,NAT_TOTAL,20200815,2.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,81421,5783,NV,0.00,59.26,54.69,53.57,62.50
Sweden,SWE,,,NAT_TOTAL,20200816,2.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,81484,5783,NV,0.00,59.26,54.69,53.57,62.50
Sweden,SWE,,,NAT_TOTAL,20200817,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,81658,5783,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200818,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,81972,5790,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200819,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,82323,5802,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200820,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,82656,5805,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200821,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,82954,5810,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200822,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,83114,5810,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200823,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,83171,5810,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200824,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,83353,5810,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200825,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,83578,5814,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200826,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,83824,5817,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200827,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,83958,5820,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200828,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,83958,5821,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200829,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,83958,5821,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200830,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,83958,5821,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200831,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,84379,5821,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200901,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,84521,5813,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200902,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,84532,5820,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200903,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,10000000.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,84729,5832,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200904,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,84985,5835,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200905,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,84985,5835,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200906,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,84985,5835,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200907,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,85558,5835,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200908,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,85707,5838,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200909,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,85880,5842,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200910,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,86194,5843,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200911,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,86505,5846,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200912,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,86505,5846,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200913,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,86505,5846,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200914,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,86505,5846,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200915,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,87345,5846,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200916,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,87575,5860,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200917,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,87885,5864,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200918,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,88237,5865,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200919,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,88237,5865,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200920,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,88237,5865,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200921,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,88237,5865,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200922,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,89436,5865,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200923,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,89756,5876,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200924,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,90289,5878,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200925,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,90923,5880,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200926,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,90923,5880,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200927,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,90923,5880,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200928,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,90923,5880,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200929,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,92466,5880,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20200930,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,92863,5893,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201001,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,93615,5893,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201002,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,94283,5895,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201003,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,94283,5895,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201004,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,94283,5895,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201005,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,94283,5895,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201006,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,96145,5895,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201007,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,96677,5892,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201008,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,97532,5892,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201009,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,98451,5894,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201010,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,98451,5894,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201011,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,98451,5894,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201012,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,98451,5894,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201013,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,26000000.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,100654,5894,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201014,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,101332,5907,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201015,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,102407,5910,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201016,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,103200,5918,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201017,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,103200,5918,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201018,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,103200,5918,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201019,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,103200,5918,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201020,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,106380,5918,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201021,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,107355,5929,NV,0.00,55.56,52.60,51.19,62.50
Sweden,SWE,,,NAT_TOTAL,20201022,1.00,1,1.00,1,2.00,1,3.00,1,1.00,1,1.00,1,0.00,,3.00,2.00,0,1.00,0.00,0.00,2.00,1,2.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,0,0,,,,,,,0,,108969,5930,NV,0.00,55.56,52.60,51.19,62.50
